RowNumber	App	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated	Current Ver	Android Ver	row_num
1345	Headspace: Meditation & Mindfulness	HEALTH_AND_FITNESS	4.60	77563.00	39.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-23	3.6.4	4.2 and up	2
1402	Health and Nutrition Guide	HEALTH_AND_FITNESS	4.30	7895.00	3.30	500000.00	Free	0.00	Everyone	Health & Fitness	2018-07-15	3.3	4.0 and up	2
1793	Helix Jump	GAME	4.20	1499373.00	33.00	100000000.00	Free	0.00	Everyone	Action	2018-04-09	1.0.6	4.1 and up	2
1750	Helix Jump	GAME	4.20	1498648.00	33.00	100000000.00	Free	0.00	Everyone	Action	2018-04-09	1.0.6	4.1 and up	3
1970	Helix Jump	GAME	4.20	1500622.00	33.00	100000000.00	Free	0.00	Everyone	Action	2018-04-09	1.0.6	4.1 and up	4
1919	Helix Jump	GAME	4.20	1500999.00	33.00	100000000.00	Free	0.00	Everyone	Action	2018-04-09	1.0.6	4.1 and up	5
1664	Helix Jump	GAME	4.20	1497361.00	33.00	100000000.00	Free	0.00	Everyone	Action	2018-04-09	1.0.6	4.1 and up	6
1659	Hello Kitty Nail Salon	GAME	4.20	369203.00	24.00	50000000.00	Free	0.00	Everyone	Casual;Pretend Play	2018-04-17	1.5	4.1 and up	2
830	HelloTalk â€” Chat, Speak & Learn Foreign Languages	EDUCATION	4.40	84309.00	41.00	5000000.00	Free	0.00	Everyone	Education	2018-07-25	2.6.6	4.1 and up	2
591	Hide App, Private Dating, Safe Chat - PrivacyHider	DATING	4.40	35205.00	7.20	1000000.00	Free	0.00	Everyone	Dating	2018-05-21	2.9.6	4.0 and up	2
1978	Hill Climb Racing	GAME	4.40	8923847.00	63.00	100000000.00	Free	0.00	Everyone	Racing	2018-07-02	1.37.2	4.2 and up	2
1690	Hill Climb Racing	GAME	4.40	8923587.00	63.00	100000000.00	Free	0.00	Everyone	Racing	2018-07-02	1.37.2	4.2 and up	3
4018	Hill Climb Racing	GAME	4.40	8921451.00	63.00	100000000.00	Free	0.00	Everyone	Racing	2018-07-02	1.37.2	4.2 and up	4
1744	Hill Climb Racing 2	GAME	4.60	2750410.00	110.00	100000000.00	Free	0.00	Everyone	Racing	2018-08-02	1.17.2	4.2 and up	2
545	Hily: Dating, Chat, Match, Meet & Hook up	DATING	4.10	2556.00	56.00	100000.00	Free	0.00	Mature 17+	Dating	2018-08-01	2.5.2	4.1 and up	2
486	Hily: Dating, Chat, Match, Meet & Hook up	DATING	4.10	2556.00	56.00	100000.00	Free	0.00	Mature 17+	Dating	2018-08-01	2.5.2	4.1 and up	3
546	Hinge: Dating & Relationships	DATING	4.20	7779.00	12.00	500000.00	Free	0.00	Mature 17+	Dating	2018-08-03	6.1.3	5.0 and up	2
245	HipChat - Chat Built for Teams	BUSINESS	3.80	5868.00	20.00	500000.00	Free	0.00	Everyone	Business	2018-07-03	3.19.005	4.1 and up	2
917	HISTORY: Watch TV Show Full Episodes & Specials	ENTERTAINMENT	4.10	33387.00	20.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-16	3.1.4	4.4 and up	2
971	HISTORY: Watch TV Show Full Episodes & Specials	ENTERTAINMENT	4.10	33387.00	20.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-16	3.1.4	4.4 and up	3
3038	Hole19: Golf GPS App, Rangefinder & Scorecard	SPORTS	4.40	6106.00	110.00	100000.00	Free	0.00	Everyone	Sports	2018-08-01	Varies with device	Varies with device	2
1475	Home Security Camera WardenCam - reuse old phones	HOUSE_AND_HOME	4.30	43800.00	110.00	1000000.00	Free	0.00	Everyone	House & Home	2018-07-06	Varies with device	Varies with device	2
9976	Home Workout - No Equipment	HEALTH_AND_FITNESS	4.80	432160.00	15.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-06-28	Varies with device	Varies with device	2
1889	Homescapes	GAME	4.60	3093932.00	110.00	10000000.00	Free	0.00	Everyone	Casual	2018-07-13	1.8.0.900	4.0.3 and up	2
1866	Honkai Impact 3rd	GAME	4.70	59017.00	82.00	1000000.00	Free	0.00	Teen	Action	2018-07-03	2.2.1	4.3 and up	2
3105	Hopper - Watch & Book Flights	TRAVEL_AND_LOCAL	4.40	52029.00	110.00	5000000.00	Free	0.00	Everyone	Travel & Local	2018-06-29	Varies with device	5.0 and up	2
2298	Hospitalist Handbook	MEDICAL	4.80	12.00	18.00	1000.00	Paid	19.99	Everyone	Medical	2017-06-05	6.0.4	4.1 and up	2
3214	Hostelworld: Hostels & Cheap Hotels Travel App	TRAVEL_AND_LOCAL	4.40	17878.00	28.00	1000000.00	Free	0.00	Everyone	Travel & Local	2018-07-16	6.7.1	4.1 and up	2
492	Hot or Not - Find someone right now	DATING	4.10	305708.00	110.00	10000000.00	Free	0.00	Mature 17+	Dating	2018-08-02	Varies with device	Varies with device	2
554	Hot or Not - Find someone right now	DATING	4.10	305708.00	110.00	10000000.00	Free	0.00	Mature 17+	Dating	2018-08-02	Varies with device	Varies with device	3
2094	Hot Wheels: Race Off	FAMILY	4.50	520654.00	110.00	10000000.00	Free	0.00	Everyone	Racing;Action & Adventure	2018-06-28	Varies with device	4.4 and up	2
3112	Hotels.com: Book Hotel Rooms & Find Vacation Deals	TRAVEL_AND_LOCAL	4.50	260121.00	110.00	10000000.00	Free	0.00	Everyone	Travel & Local	2018-07-04	Varies with device	Varies with device	2
3213	HotelTonight: Book amazing deals at great hotels	TRAVEL_AND_LOCAL	4.40	57573.00	110.00	5000000.00	Free	0.00	Everyone	Travel & Local	2018-07-31	Varies with device	Varies with device	2
3223	HotelTonight: Book amazing deals at great hotels	TRAVEL_AND_LOCAL	4.40	57573.00	110.00	5000000.00	Free	0.00	Everyone	Travel & Local	2018-07-31	Varies with device	Varies with device	3
1497	Houzz Interior Design Ideas	HOUSE_AND_HOME	4.60	353800.00	110.00	10000000.00	Free	0.00	Everyone	House & Home	2018-08-01	Varies with device	Varies with device	2
1513	Houzz Interior Design Ideas	HOUSE_AND_HOME	4.60	353813.00	110.00	10000000.00	Free	0.00	Everyone	House & Home	2018-08-01	Varies with device	Varies with device	3
1457	Houzz Interior Design Ideas	HOUSE_AND_HOME	4.60	353799.00	110.00	10000000.00	Free	0.00	Everyone	House & Home	2018-08-01	Varies with device	Varies with device	4
669	Howlr	DATING	3.90	105.00	27.00	5000.00	Free	0.00	Mature 17+	Dating	2018-06-19	1.0.4	4.4 and up	2
924	Hulu: Stream TV, Movies & more	ENTERTAINMENT	4.00	319692.00	110.00	10000000.00	Free	0.00	Teen	Entertainment	2018-08-03	Varies with device	5.0 and up	2
966	Hulu: Stream TV, Movies & more	ENTERTAINMENT	4.00	319691.00	110.00	10000000.00	Free	0.00	Teen	Entertainment	2018-08-03	Varies with device	5.0 and up	3
8030	Hulu: Stream TV, Movies & more	FAMILY	4.00	319777.00	110.00	10000000.00	Free	0.00	Teen	Entertainment	2018-08-03	Varies with device	5.0 and up	4
2373	Human Anatomy Atlas 2018: Complete 3D Human Body	MEDICAL	4.50	2921.00	25.00	100000.00	Paid	24.99	Everyone	Medical	2018-05-25	2018.5.47	5.0 and up	2
2252	Human Anatomy Atlas 2018: Complete 3D Human Body	MEDICAL	4.50	2921.00	25.00	100000.00	Paid	24.99	Everyone	Medical	2018-05-25	2018.5.47	5.0 and up	3
1759	Hungry Shark Evolution	GAME	4.50	6074334.00	100.00	100000000.00	Free	0.00	Teen	Arcade	2018-07-25	6.0.0	4.1 and up	2
1989	Hungry Shark Evolution	GAME	4.50	6074627.00	100.00	100000000.00	Free	0.00	Teen	Arcade	2018-07-25	6.0.0	4.1 and up	3
6580	Hungry Shark World	GAME	4.50	1243017.00	27.00	50000000.00	Free	0.00	Teen	Action	2018-07-18	3.0.0	4.2 and up	2
1351	Iâ€™m Expecting - Pregnancy App	HEALTH_AND_FITNESS	4.60	71269.00	49.00	1000000.00	Free	0.00	Everyone	Health & Fitness	2018-03-30	2.3.2	4.0.3 and up	2
2419	IBM Micromedex Drug Info	MEDICAL	3.80	206.00	9.50	10000.00	Paid	2.99	Everyone	Medical	2018-04-25	1.17.0	4.0 and up	2
2756	Ibotta: Cash Back Savings, Rewards & Coupons App	SHOPPING	4.50	315908.00	52.00	10000000.00	Free	0.00	Everyone	Shopping	2018-08-01	5.21.1	4.1 and up	2
6585	iBP Blood Pressure	MEDICAL	4.40	578.00	0.70	10000.00	Paid	0.99	Everyone	Medical	2014-11-30	7.0.1	2.2 and up	2
1864	Idle Heroes	GAME	4.70	416540.00	99.00	10000000.00	Free	0.00	Everyone 10+	Role Playing	2018-05-30	1.14.0	2.3 and up	2
904	IMDb Movies & TV	ENTERTAINMENT	4.20	501497.00	12.00	100000000.00	Free	0.00	Teen	Entertainment	2018-07-26	Varies with device	Varies with device	2
889	IMDb Movies & TV	ENTERTAINMENT	4.20	501498.00	12.00	100000000.00	Free	0.00	Teen	Entertainment	2018-07-26	Varies with device	Varies with device	3
347	imo beta free calls and text	COMMUNICATION	4.30	659395.00	11.00	100000000.00	Free	0.00	Everyone	Communication	2018-06-07	9.8.000000010492	4.0 and up	2
384	imo free video calls and chat	COMMUNICATION	4.30	4785988.00	11.00	500000000.00	Free	0.00	Everyone	Communication	2018-06-08	9.8.000000010501	4.0 and up	2
466	imo free video calls and chat	COMMUNICATION	4.30	4785988.00	11.00	500000000.00	Free	0.00	Everyone	Communication	2018-06-08	9.8.000000010501	4.0 and up	3
4223	imo free video calls and chat	COMMUNICATION	4.30	4785892.00	11.00	500000000.00	Free	0.00	Everyone	Communication	2018-06-08	9.8.000000010501	4.0 and up	4
2230	Inside Out Thought Bubbles	FAMILY	4.40	623398.00	58.00	10000000.00	Free	0.00	Everyone	Puzzle;Brain Games	2017-08-31	1.22.0	4.0.3 and up	2
272	Insightly CRM	BUSINESS	3.80	1383.00	51.00	100000.00	Free	0.00	Everyone	Business	2018-07-12	3.24.1	5.0 and up	2
2859	InstaBeauty -Makeup Selfie Cam	PHOTOGRAPHY	4.30	654418.00	110.00	50000000.00	Free	0.00	Everyone	Photography	2018-02-01	Varies with device	4.0.3 and up	2
2605	Instagram	SOCIAL	4.50	66577446.00	110.00	1000000000.00	Free	0.00	Teen	Social	2018-07-31	Varies with device	Varies with device	2
2612	Instagram	SOCIAL	4.50	66577313.00	110.00	1000000000.00	Free	0.00	Teen	Social	2018-07-31	Varies with device	Varies with device	3
3910	Instagram	SOCIAL	4.50	66509917.00	110.00	1000000000.00	Free	0.00	Teen	Social	2018-07-31	Varies with device	Varies with device	4
2942	InstaSize Photo Filters & Collage Editor	PHOTOGRAPHY	4.30	811714.00	50.00	50000000.00	Free	0.00	Everyone	Photography	2018-08-02	4.0.26	4.4 and up	2
253	Invoice & Time Tracking - Zoho	BUSINESS	4.60	5800.00	8.60	100000.00	Free	0.00	Everyone	Business	2018-08-02	5.20.7	4.1 and up	2
284	Invoice 2go â€” Professional Invoices and Estimates	BUSINESS	4.20	16422.00	28.00	1000000.00	Free	0.00	Everyone	Business	2018-08-01	10.46.2	4.1 and up	2
696	iPair-Meet, Chat, Dating	DATING	4.50	182986.00	77.00	5000000.00	Free	0.00	Mature 17+	Dating	2018-08-02	5.0.8	4.1 and up	2
2779	JackThreads: Men's Shopping	SHOPPING	4.00	13085.00	2.70	1000000.00	Free	0.00	Teen	Shopping	2017-11-08	5.1	4.0.3 and up	2
2790	JackThreads: Men's Shopping	SHOPPING	4.00	13085.00	2.70	1000000.00	Free	0.00	Teen	Shopping	2017-11-08	5.1	4.0.3 and up	3
2633	Jaumo Dating, Flirt & Live Video	SOCIAL	4.40	900064.00	13.00	10000000.00	Free	0.00	Mature 17+	Social	2018-07-31	4.17.2	4.1 and up	2
4250	Jetpack Joyride	GAME	4.40	4637439.00	96.00	100000000.00	Free	0.00	Everyone 10+	Arcade	2018-07-19	1.10.12	4.1 and up	2
1901	Jewels Star: OZ adventure	GAME	4.50	21892.00	14.00	1000000.00	Free	0.00	Everyone	Puzzle	2017-12-29	1.3	4.0 and up	2
2513	JH Blood Pressure Monitor	MEDICAL	3.70	9.00	2.90	500.00	Free	0.00	Everyone	Medical	2018-07-21	1.1	4.0.3 and up	2
1602	JOANN - Crafts & Coupons	LIFESTYLE	4.60	34782.00	12.00	1000000.00	Free	0.00	Everyone	Lifestyle	2018-06-22	5.2.2	4.3 and up	2
254	join.me - Simple Meetings	BUSINESS	4.00	6989.00	110.00	1000000.00	Free	0.00	Everyone	Business	2018-07-16	4.3.0.508	4.4 and up	2
262	join.me - Simple Meetings	BUSINESS	4.00	6989.00	110.00	1000000.00	Free	0.00	Everyone	Business	2018-07-16	4.3.0.508	4.4 and up	3
2248	Journal Club: Medicine	MEDICAL	4.80	216.00	110.00	10000.00	Paid	6.99	Everyone	Medical	2017-06-17	Varies with device	Varies with device	2
1853	Jurassic Worldâ„¢ Alive	GAME	4.30	309176.00	70.00	5000000.00	Free	0.00	Everyone 10+	Simulation	2018-08-02	1.3.15	4.4 and up	2
519	Just She - Top Lesbian Dating	DATING	1.90	953.00	19.00	100000.00	Free	0.00	Mature 17+	Dating	2018-07-18	6.3.7	5.0 and up	2
555	Just She - Top Lesbian Dating	DATING	1.90	953.00	19.00	100000.00	Free	0.00	Mature 17+	Dating	2018-07-18	6.3.7	5.0 and up	3
1049	K PLUS	FINANCE	4.40	124424.00	110.00	10000000.00	Free	0.00	Everyone	Finance	2018-06-26	4.6.0	4.2 and up	2
476	KakaoTalk: Free Calls & Text	COMMUNICATION	4.30	2546527.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-08-03	Varies with device	Varies with device	2
408	KakaoTalk: Free Calls & Text	COMMUNICATION	4.30	2546527.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-08-03	Varies with device	Varies with device	3
3188	KAYAK Flights, Hotels & Cars	TRAVEL_AND_LOCAL	4.50	216388.00	19.00	10000000.00	Free	0.00	Everyone	Travel & Local	2018-07-31	Varies with device	Varies with device	2
3206	KAYAK Flights, Hotels & Cars	TRAVEL_AND_LOCAL	4.50	216388.00	19.00	10000000.00	Free	0.00	Everyone	Travel & Local	2018-07-31	Varies with device	Varies with device	3
783	Khan Academy	EDUCATION	4.60	85375.00	21.00	5000000.00	Free	0.00	Everyone	Education	2018-07-27	5.0.0	4.1 and up	2
703	Khan Academy	EDUCATION	4.60	85375.00	21.00	5000000.00	Free	0.00	Everyone	Education	2018-07-27	5.0.0	4.1 and up	3
1672	Kick the Buddy	GAME	4.30	1000417.00	110.00	50000000.00	Free	0.00	Teen	Action	2018-07-05	Varies with device	4.4 and up	2
1761	Kick the Buddy	GAME	4.30	1000417.00	110.00	50000000.00	Free	0.00	Teen	Action	2018-07-05	Varies with device	4.4 and up	3
1930	Kick the Buddy	GAME	4.30	1003269.00	110.00	50000000.00	Free	0.00	Teen	Action	2018-07-05	Varies with device	4.4 and up	4
2181	Kids Balloon Pop Game Free ðŸŽˆ	FAMILY	4.10	38021.00	19.00	10000000.00	Free	0.00	Everyone	Casual;Music & Video	2018-07-06	18.2	4.0.3 and up	2
1746	Knife Hit	GAME	4.50	461137.00	60.00	10000000.00	Free	0.00	Everyone	Arcade	2018-05-22	1.7.2	4.0.3 and up	2
1400	Lark - 24/7 Health Coach	HEALTH_AND_FITNESS	4.10	3405.00	51.00	100000.00	Free	0.00	Everyone	Health & Fitness	2018-07-25	4.5.1.123	4.4 and up	2
1801	Last Day on Earth: Survival	GAME	4.50	2311785.00	87.00	10000000.00	Free	0.00	Teen	Action	2018-08-01	1.9.3	4.1 and up	2
801	Learn 50 languages	EDUCATION	4.40	55256.00	14.00	5000000.00	Free	0.00	Everyone	Education	2018-06-19	10.9.1	4.0 and up	2
4000	Learn C++	FAMILY	4.60	73404.00	5.30	1000000.00	Free	0.00	Everyone	Education	2017-12-25	4.5.2	4.0 and up	2
808	Learn English with Wlingua	EDUCATION	4.70	314300.00	3.30	10000000.00	Free	0.00	Everyone	Education	2018-05-02	1.94.9	4.0 and up	2
794	Learn languages, grammar & vocabulary with Memrise	EDUCATION	4.70	1107884.00	110.00	10000000.00	Free	0.00	Everyone	Education	2018-08-02	Varies with device	Varies with device	2
807	Learn languages, grammar & vocabulary with Memrise	EDUCATION	4.70	1107903.00	110.00	10000000.00	Free	0.00	Everyone	Education	2018-08-02	Varies with device	Varies with device	3
833	Learn languages, grammar & vocabulary with Memrise	EDUCATION	4.70	1107948.00	110.00	10000000.00	Free	0.00	Everyone	Education	2018-08-02	Varies with device	Varies with device	4
3903	LEGOÂ® Juniors Create & Cruise	FAMILY	4.10	672089.00	73.00	50000000.00	Free	0.00	Everyone	Educational;Action & Adventure	2018-01-19	6.7.5222	4.1 and up	2
7607	LEGOÂ® TV	FAMILY	3.70	17250.00	7.20	1000000.00	Free	0.00	Everyone 10+	Entertainment;Music & Video	2018-08-04	4.0.2	5.0 and up	2
4323	letgo: Buy & Sell Used Stuff, Cars & Real Estate	SHOPPING	4.50	972256.00	20.00	50000000.00	Free	0.00	Teen	Shopping	2018-08-02	2.4.8	4.1 and up	2
928	Lifetime - Watch Full Episodes & Original Movies	ENTERTAINMENT	4.00	35928.00	19.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-16	3.1.4	4.4 and up	2
982	Lifetime - Watch Full Episodes & Original Movies	ENTERTAINMENT	4.00	35931.00	19.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-16	3.1.4	4.4 and up	3
8308	LINE Camera - Photo editor	PHOTOGRAPHY	4.30	1517395.00	110.00	100000000.00	Free	0.00	Everyone	Photography	2018-03-06	Varies with device	Varies with device	2
4725	LINE WEBTOON - Free Comics	COMICS	4.50	1013944.00	110.00	10000000.00	Free	0.00	Teen	Comics	2018-07-31	Varies with device	Varies with device	2
475	LINE: Free Calls & Messages	COMMUNICATION	4.20	10790289.00	110.00	500000000.00	Free	0.00	Everyone	Communication	2018-07-26	Varies with device	Varies with device	2
4123	LINE: Free Calls & Messages	COMMUNICATION	4.20	10790092.00	110.00	500000000.00	Free	0.00	Everyone	Communication	2018-07-26	Varies with device	Varies with device	3
2622	LinkedIn	SOCIAL	4.20	1225367.00	110.00	100000000.00	Free	0.00	Everyone	Social	2018-08-02	4.1.202	5.0 and up	2
686	Live Girls Talk - Free Video Chat	DATING	4.80	125.00	4.70	5000.00	Free	0.00	Mature 17+	Dating	2018-07-08	8.2	4.0.3 and up	2
608	Live Talk - Free Text and Video Chat	DATING	4.60	185.00	5.00	10000.00	Free	0.00	Mature 17+	Dating	2018-07-16	8.2	4.0.3 and up	2
2566	LiveMe - Video chat, new friends, and make money	SOCIAL	4.50	457197.00	110.00	10000000.00	Free	0.00	Teen	Social	2018-08-03	Varies with device	Varies with device	2
2780	LivingSocial - Local Deals	SHOPPING	4.10	28523.00	29.00	5000000.00	Free	0.00	Everyone	Shopping	2018-08-03	18.10.157066	4.4 and up	2
2729	LivingSocial - Local Deals	SHOPPING	4.10	28523.00	29.00	5000000.00	Free	0.00	Everyone	Shopping	2018-08-03	18.10.157066	4.4 and up	3
1391	Lose It! - Calorie Counter	HEALTH_AND_FITNESS	4.40	69395.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-08-03	Varies with device	Varies with device	2
1423	Lose It! - Calorie Counter	HEALTH_AND_FITNESS	4.40	69395.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-08-03	Varies with device	Varies with device	3
1754	Love Balls	GAME	4.20	360630.00	40.00	50000000.00	Free	0.00	Everyone	Puzzle	2018-07-31	1.2.7	4.1 and up	2
2646	LOVOO	SOCIAL	4.00	852455.00	68.00	10000000.00	Free	0.00	Mature 17+	Social	2018-08-03	27.0	4.2 and up	2
747	Lumosity: #1 Brain Games & Cognitive Training App	EDUCATION	4.20	215301.00	110.00	10000000.00	Free	0.00	Everyone	Education	2018-08-01	Varies with device	Varies with device	2
793	Lynda - Online Training Videos	EDUCATION	4.20	8599.00	17.00	1000000.00	Free	0.00	Everyone	Education	2018-07-11	4.9.10	4.1 and up	2
1900	Magic Tiles 3	GAME	4.50	592504.00	110.00	50000000.00	Free	0.00	Everyone	Music	2018-08-03	5.13.007	4.1 and up	2
2001	Magic Tiles 3	GAME	4.50	592504.00	110.00	50000000.00	Free	0.00	Everyone	Music	2018-08-03	5.13.007	4.1 and up	3
1677	Magic Tiles 3	GAME	4.50	592068.00	110.00	50000000.00	Free	0.00	Everyone	Music	2018-08-03	5.13.007	4.1 and up	4
247	MailChimp - Email, Marketing Automation	BUSINESS	4.10	5448.00	12.00	500000.00	Free	0.00	Everyone	Business	2018-07-25	4.9.1	5.0 and up	2
5906	Manga AZ - Manga Comic Reader	COMICS	3.30	126.00	4.70	5000.00	Free	0.00	Teen	Comics	2018-07-24	1.0.4	4.0.3 and up	2
804	Mango Languages: Lovable Language Courses	EDUCATION	4.00	4815.00	19.00	500000.00	Free	0.00	Everyone	Education	2018-07-17	4.2.3	4.2 and up	2
6883	Maps & GPS Navigation â€” OsmAnd	MAPS_AND_NAVIGATION	4.20	60820.00	110.00	5000000.00	Free	0.00	Everyone	Maps & Navigation	2018-08-01	Varies with device	Varies with device	2
3118	Maps - Navigate & Explore	TRAVEL_AND_LOCAL	4.30	9235155.00	110.00	1000000000.00	Free	0.00	Everyone	Travel & Local	2018-07-31	Varies with device	Varies with device	2
3224	Maps - Navigate & Explore	TRAVEL_AND_LOCAL	4.30	9235373.00	110.00	1000000000.00	Free	0.00	Everyone	Travel & Local	2018-07-31	Varies with device	Varies with device	3
3827	Mapy.cz - Cycling & Hiking offline maps	MAPS_AND_NAVIGATION	4.50	56443.00	43.00	1000000.00	Free	0.00	Everyone	Maps & Navigation	2018-06-26	6.2.0	4.1 and up	2
5148	Maricopa AH	MEDICAL		0.00	29.00	100.00	Free	0.00	Everyone	Medical	2018-07-16	300000.1.11	4.0.3 and up	2
1852	MARVEL Contest of Champions	GAME	4.30	2468063.00	92.00	50000000.00	Free	0.00	Teen	Action	2018-07-30	19.1.0	4.0.3 and up	2
1850	MARVEL Strike Force	GAME	4.30	165928.00	91.00	5000000.00	Free	0.00	Teen	Role Playing	2018-07-31	1.4.0	4.4 and up	2
1802	MARVEL Strike Force	GAME	4.30	165888.00	91.00	5000000.00	Free	0.00	Teen	Role Playing	2018-07-31	1.4.0	4.4 and up	3
2149	Masha and the Bear Child Games	FAMILY	4.10	288523.00	92.00	10000000.00	Free	0.00	Everyone	Adventure;Education	2018-05-08	2.7.4	4.0 and up	2
1177	McDonald's	FOOD_AND_DRINK	3.60	145323.00	42.00	10000000.00	Free	0.00	Everyone	Food & Drink	2018-07-31	5.15.0	4.4 and up	2
2112	Mcqueen Coloring pages	FAMILY		65.00	7.00	100000.00	Free	0.00	Everyone	Art & Design;Action & Adventure	2018-03-07	1.0.0	4.1 and up	2
1401	MealLogger-Photo Food Journal	HEALTH_AND_FITNESS	3.50	217.00	9.40	50000.00	Free	0.00	Teen	Health & Fitness	2017-08-23	4.6.2	4.0.3 and up	2
2251	Medical ID - In Case of Emergency (ICE)	MEDICAL	4.60	717.00	5.40	5000.00	Paid	5.99	Everyone	Medical	2018-05-31	6.5.0	5.0 and up	2
1431	Meditation Music - Relax, Yoga	HEALTH_AND_FITNESS	4.60	48226.00	28.00	1000000.00	Free	0.00	Everyone	Health & Fitness	2018-03-05	3.1.9	4.0.3 and up	2
536	Meet24 - Love, Chat, Singles	DATING	4.20	57081.00	7.90	1000000.00	Free	0.00	Mature 17+	Dating	2018-07-27	1.31.3	4.0.3 and up	2
597	Meet4U - Chat, Love, Singles!	DATING	4.20	40039.00	6.50	1000000.00	Free	0.00	Mature 17+	Dating	2018-07-27	1.31.3	4.0.3 and up	2
2631	MeetMe: Chat & Meet New People	SOCIAL	4.20	1259894.00	76.00	50000000.00	Free	0.00	Mature 17+	Social	2018-08-03	Varies with device	4.1 and up	2
2618	MeetMe: Chat & Meet New People	SOCIAL	4.20	1259894.00	76.00	50000000.00	Free	0.00	Mature 17+	Social	2018-08-03	Varies with device	4.1 and up	3
2644	MeetMe: Chat & Meet New People	SOCIAL	4.20	1259894.00	76.00	50000000.00	Free	0.00	Mature 17+	Social	2018-08-03	Varies with device	4.1 and up	4
6294	MeetMe: Chat & Meet New People	SOCIAL	4.20	1259723.00	76.00	50000000.00	Free	0.00	Mature 17+	Social	2018-08-03	Varies with device	4.1 and up	5
2654	Meetup	SOCIAL	4.20	79130.00	23.00	5000000.00	Free	0.00	Teen	Social	2018-08-02	3.10.26	4.4 and up	2
2635	Meetup	SOCIAL	4.20	79129.00	23.00	5000000.00	Free	0.00	Teen	Social	2018-08-02	3.10.26	4.4 and up	3
2586	Meetup	SOCIAL	4.20	79129.00	23.00	5000000.00	Free	0.00	Teen	Social	2018-08-02	3.10.26	4.4 and up	4
3496	MEGA	PRODUCTIVITY	4.00	549973.00	110.00	50000000.00	Free	0.00	Everyone	Productivity	2018-07-04	Varies with device	Varies with device	2
1856	Merge Dragons!	GAME	4.50	214819.00	91.00	5000000.00	Free	0.00	Everyone	Puzzle	2018-07-30	3.6.0	4.1 and up	2
10171	Messages, Text and Video Chat for Messenger	SOCIAL	4.40	49580.00	4.00	10000000.00	Free	0.00	Everyone	Social	2018-06-04	1.24	4.1 and up	2
383	Messenger â€“ Text and Video Chat for Free	COMMUNICATION	4.00	56646578.00	110.00	1000000000.00	Free	0.00	Everyone	Communication	2018-08-01	Varies with device	Varies with device	2
336	Messenger â€“ Text and Video Chat for Free	COMMUNICATION	4.00	56642847.00	110.00	1000000000.00	Free	0.00	Everyone	Communication	2018-08-01	Varies with device	Varies with device	3
340	Messenger Lite: Free Calls & Messages	COMMUNICATION	4.40	1429035.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-25	37.0.0.7.163	2.3 and up	2
8188	Metal Soldiers 2	GAME	4.40	153649.00	110.00	10000000.00	Free	0.00	Teen	Action	2018-06-18	1.11.2	4.1 and up	2
381	Microsoft Edge	COMMUNICATION	4.30	27187.00	66.00	5000000.00	Free	0.00	Everyone	Communication	2018-07-28	42.0.0.2059	4.4 and up	2
3528	Microsoft Excel	PRODUCTIVITY	4.50	1079616.00	110.00	100000000.00	Free	0.00	Everyone	Productivity	2018-07-14	16.0.10325.20059	4.4 and up	2
3568	Microsoft OneDrive	PRODUCTIVITY	4.40	1038303.00	110.00	100000000.00	Free	0.00	Everyone	Productivity	2018-08-01	Varies with device	Varies with device	2
3533	Microsoft OneNote	PRODUCTIVITY	4.40	480640.00	110.00	100000000.00	Free	0.00	Everyone	Productivity	2018-07-22	16.0.10325.20024	4.4 and up	2
3466	Microsoft OneNote	PRODUCTIVITY	4.40	480643.00	110.00	100000000.00	Free	0.00	Everyone	Productivity	2018-07-22	16.0.10325.20024	4.4 and up	3
4088	Microsoft Outlook	PRODUCTIVITY	4.30	3249518.00	50.00	100000000.00	Free	0.00	Everyone	Productivity	2018-08-02	2.2.194	4.4 and up	2
3487	Microsoft PowerPoint	PRODUCTIVITY	4.50	618798.00	110.00	100000000.00	Free	0.00	Everyone	Productivity	2018-07-11	16.0.10325.20043	4.4 and up	2
3451	Microsoft Word	PRODUCTIVITY	4.50	2084126.00	110.00	500000000.00	Free	0.00	Everyone	Productivity	2018-07-11	16.0.10325.20043	4.4 and up	2
3935	Microsoft Word	PRODUCTIVITY	4.50	2078744.00	110.00	500000000.00	Free	0.00	Everyone	Productivity	2018-07-11	16.0.10325.20043	4.4 and up	3
567	Millionaire Match: Rich Singles Dating App	DATING	3.90	853.00	27.00	100000.00	Free	0.00	Mature 17+	Dating	2018-07-30	6.4.6	4.1 and up	2
2242	Minecraft	FAMILY	4.50	2376564.00	110.00	10000000.00	Paid	6.99	Everyone 10+	Arcade;Action & Adventure	2018-07-24	1.5.2.1	Varies with device	2
